Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
21,99,14.0,78,2.0,1012.46,0,1,2.5,1,
30,94,6.0,73,2.0,1004.45,1,0,5.0,2,
24,69,1.5,1,0.0,1011.39,9,1,5.5,1,
2,99,18.0,60,2.0,987.86,0,0,4.0,0,
35,49,8.5,11,1.0,1025.23,10,3,5.5,0,
38,33,7.0,13,0.0,1022.81,10,0,6.5,0,
38,58,1.5,3,0.0,1022.76,8,1,7.5,1,
24,24,4.5,25,2.0,1008.07,4,1,15.5,1,
30,87,18.0,91,2.0,1013.05,2,0,1.0,2,
33,61,15.5,63,2.0,1012.96,1,1,3.0,1,
-2,27,8.0,21,,878.92,13,0,15.5,2,
29,75,10.5,70,2.0,1015.27,1,0,2.5,1,
44,81,34.0,87,2.0,1014.51,2,0,5.5,0,
2,52,6.0,99,,972.31,6,0,18.5,2,
3,70,10.5,74,2.0,991.1,1,0,3.0,0,
22,23,3.0,1,1.0,1015.84,9,3,8.5,1,
-17,76,14.5,37,1.0,840.62,4,1,16.0,2,
23,74,5.0,33,2.0,1033.7,9,3,9.5,1,
46,77,0.5,85,0.0,1010.64,12,3,13.5,2,
1,62,9.0,92,1.0,994.45,1,0,1.0,2,
26,51,11.5,33,2.0,1001.95,3,1,6.5,2,
18,63,6.5,19,2.0,1019.8,2,1,7.0,0,
-5,75,5.5,53,2.0,988.15,0,0,2.5,2,
24,69,5.0,18,0.0,1023.48,8,3,7.5,2,
31,83,9.0,59,2.0,997.82,3,2,4.0,1,
-6,61,20.0,75,1.0,990.26,0,0,3.0,0,
21,78,14.5,11,2.0,1003.12,1,2,8.5,0,
19,92,9.5,88,1.0,1001.76,3,3,3.0,0,
-4,48,3.5,18,,1026.96,14,3,7.0,0,
-1,60,8.5,65,2.0,980.83,0,0,3.5,2,
15,65,7.0,12,1.0,1016.31,2,0,9.0,1,
48,64,2.5,89,2.0,955.71,13,2,9.0,1,
12,51,0.0,42,1.0,1017.84,1,2,8.5,2,
29,59,3.0,22,1.0,1002.15,4,1,7.0,1,
19,99,19.5,79,2.0,1012.31,3,0,1.0,0,
12,90,12.5,77,2.0,995.56,0,1,2.0,2,
-6,72,16.5,58,2.0,983.42,0,0,1.5,2,
58,76,12.0,84,0.0,1021.91,13,1,9.5,1,
21,85,11.5,74,2.0,1007.96,5,3,10.5,0,
22,55,3.5,43,1.0,1005.37,4,0,7.5,1,
30,58,1.5,24,1.0,1013.3,1,2,8.0,2,
26,91,15.0,58,2.0,1007.24,2,1,2.5,1,
33,90,10.5,108,2.0,1008.59,5,0,7.5,0,
3,72,0.0,66,2.0,997.49,0,0,2.0,2,
21,97,12.0,61,2.0,1006.8,2,1,2.5,2,
40,34,2.5,7,0.0,1023.32,11,0,6.0,1,
15,61,10.5,29,1.0,1001.19,3,1,7.0,2,
31,107,14.5,86,2.0,1012.48,8,1,6.5,1,
1,60,8.5,81,2.0,996.8,1,0,4.5,0,
26,60,1.0,15,0.0,1029.63,11,2,7.5,1,
43,46,1.0,9,0.0,1014.23,5,3,5.5,2,
-2,90,4.5,81,2.0,986.21,1,0,3.5,2,
28,60,14.5,63,1.0,1002.62,1,0,3.5,1,
-7,20,2.5,83,2.0,831.65,2,1,13.0,2,
28,28,1.5,16,0.0,1022.69,5,0,8.5,0,
26,51,13.5,37,2.0,1003.62,2,3,6.0,1,
-1,42,13.0,77,1.0,1145.57,7,3,8.5,0,
90,82,11.5,73,0.0,1025.98,11,3,8.5,1,
2,87,7.0,54,2.0,999.53,1,0,2.5,0,
3,86,9.5,82,1.0,986.53,1,0,2.0,2,
20,71,15.0,59,2.0,1010.12,2,3,2.5,2,
4,95,7.5,97,1.0,983.07,1,0,4.5,2,
-10,72,9.0,94,,816.85,12,2,13.0,2,
-9,84,2.0,94,1.0,984.17,1,0,1.5,0,
32,52,6.0,48,1.0,1011.65,2,3,6.0,1,
44,48,7.0,14,0.0,1012.85,10,0,5.5,0,
31,59,7.5,19,1.0,1029.01,9,3,6.5,1,
24,87,11.0,93,2.0,1019.68,3,2,4.5,0,
15,50,5.0,22,2.0,1008.32,4,2,7.5,2,
32,88,19.5,94,1.0,1000.74,2,3,2.0,2,
34,71,10.0,70,1.0,1010.73,2,1,3.0,0,
15,65,7.0,70,2.0,1018.91,0,3,2.0,1,
13,99,18.0,91,2.0,999.72,3,2,5.0,2,
19,81,11.5,99,2.0,1011.36,0,2,3.0,2,
-7,30,12.5,78,,1083.26,9,3,16.0,1,
18,65,17.0,87,2.0,1016.7,1,1,2.0,1,
-4,92,6.0,63,2.0,988.58,0,0,4.5,0,
4,90,0.5,69,1.0,985.32,0,0,1.5,2,
22,24,4.0,8,0.0,1018.69,10,2,6.0,0,
63,89,16.0,83,0.0,1018.37,6,3,3.0,1,
44,42,12.5,25,1.0,1139.07,14,1,7.5,2,
12,87,14.5,72,2.0,991.12,3,1,3.0,0,
14,58,0.0,49,1.0,1016.07,4,3,8.0,2,
-8,69,4.5,68,1.0,996.66,1,0,4.5,2,
13,62,3.0,35,2.0,1017.75,2,1,7.0,0,
59,106,29.5,94,1.0,1013.03,14,2,10.0,0,
37,52,4.5,4,0.0,1016.81,9,3,5.0,1,
-10,98,3.0,64,2.0,993.95,1,0,5.0,0,
22,90,13.0,93,2.0,996.01,2,3,3.5,2,
32,78,10.5,102,2.0,1000.94,2,3,6.0,2,
26,58,9.0,17,0.0,1014.23,8,0,6.0,0,
40,46,6.5,15,0.0,1016.72,11,3,7.0,2,
26,72,9.0,69,1.0,996.4,3,0,4.0,0,
17,57,8.0,20,1.0,1012.74,2,1,7.0,1,
-7,87,19.0,84,2.0,993.9,0,0,3.0,2,
32,53,0.5,23,2.0,1002.79,3,0,7.0,1,
3,60,6.0,54,2.0,990.8,1,0,4.0,0,
3,60,2.5,57,2.0,994.81,0,0,5.0,0,
21,73,10.5,77,1.0,1015.32,3,1,3.5,1,
13,91,11.0,92,2.0,1001.67,8,1,7.5,0,
26,58,13.0,36,2.0,1005.29,2,0,6.0,1,
2,83,6.0,55,2.0,999.9,1,0,4.0,0,
-14,108,29.0,74,2.0,991.25,1,0,1.0,0,
13,34,4.0,89,1.0,933.62,8,0,5.5,1,
28,88,16.0,89,1.0,995.21,0,0,3.0,2,
-4,89,10.5,64,2.0,993.11,0,0,1.0,0,
22,72,10.5,44,2.0,1011.05,4,0,7.5,0,
10,64,18.0,65,2.0,1015.3,0,0,2.5,1,
1,98,3.0,73,2.0,999.63,0,0,1.0,2,
22,91,12.0,95,0.0,1020.24,5,3,11.5,2,
11,59,10.5,99,2.0,1014.01,8,0,4.5,2,
10,73,1.5,15,1.0,1015.05,3,0,8.0,1,
31,78,14.5,59,1.0,997.11,2,0,5.0,2,
33,56,9.5,46,2.0,1007.42,3,0,6.0,2,
-5,96,10.0,70,2.0,999.82,0,0,3.5,2,
-7,57,1.5,22,,829.51,11,2,12.0,1,
2,97,9.5,77,2.0,992.75,11,0,5.0,0,
34,50,5.0,17,1.0,1014.41,4,1,7.5,0,
23,61,12.5,59,2.0,1018.24,3,1,4.5,2,
-9,76,14.0,91,2.0,930.28,2,0,6.0,1,
25,95,14.5,90,2.0,1014.83,0,0,1.0,1,
33,46,6.0,6,1.0,1023.19,10,1,9.5,0,
35,55,8.0,12,0.0,1023.2,5,3,6.0,2,
17,64,5.5,89,2.0,1004.85,3,0,3.0,2,
29,98,13.0,96,1.0,1012.21,1,3,2.5,1,
25,105,26.5,107,1.0,1012.27,7,2,3.5,2,
-7,87,11.5,68,1.0,983.25,1,0,2.5,0,
28,40,9.0,5,1.0,1024.52,6,0,9.5,0,
25,24,12.5,63,,1177.6,7,3,3.5,1,
17,92,30.0,98,1.0,1012.81,13,3,1.5,2,
10,95,12.0,65,2.0,1002.12,3,0,4.5,2,
58,102,16.5,84,0.0,1022.64,11,0,7.0,0,
-7,97,20.0,84,1.0,995.78,1,0,1.5,2,
35,55,13.0,90,1.0,820.91,0,2,8.0,2,
16,68,7.5,28,1.0,1010.64,1,2,7.0,2,
-6,92,8.5,68,2.0,984.01,1,0,2.5,2,
4,64,2.5,70,2.0,997.74,1,0,3.0,2,
34,54,13.0,25,1.0,1014.59,1,3,6.5,2,
-5,63,1.5,72,1.0,988.94,0,0,4.0,2,
32,96,13.0,97,0.0,1012.08,4,0,7.5,0,
-2,71,8.5,85,2.0,973.84,12,0,16.0,1,
40,30,3.0,2,1.0,1020.92,8,0,9.0,0,
29,25,8.5,4,1.0,1026.4,6,0,5.0,1,
31,38,2.0,16,0.0,1025.16,7,1,8.5,2,
24,73,15.0,10,1.0,1017.17,2,0,6.5,1,
21,76,13.5,47,2.0,1017.17,1,1,5.0,1,
19,67,1.0,32,2.0,1009.15,4,0,6.5,2,
35,106,27.0,86,2.0,1010.57,11,0,2.5,2,
42,74,29.5,101,2.0,1016.15,7,0,8.0,1,
12,70,2.0,42,1.0,1008.0,1,1,7.0,0,
28,69,17.0,52,2.0,1013.8,3,2,4.5,1,
34,76,19.5,93,0.0,1010.88,7,2,4.5,1,
2,95,1.5,74,2.0,993.99,12,0,0.0,2,
47,71,21.0,82,2.0,1009.99,3,0,4.0,2,
-1,37,4.5,55,2.0,1180.83,13,1,3.0,1,
-2,91,11.5,87,1.0,984.36,0,0,3.5,0,
38,53,3.5,16,0.0,1023.71,11,1,9.5,0,
34,79,8.5,10,2.0,1006.28,4,1,7.5,1,
-8,108,7.5,105,1.0,989.19,0,0,0.5,2,
34,71,4.0,38,2.0,1009.28,3,2,9.0,2,
11,37,11.0,51,2.0,851.42,5,3,5.0,0,
24,58,1.0,0,0.0,1029.64,9,0,6.5,0,
23,60,12.0,10,1.0,1000.19,3,0,8.5,2,
22,60,2.5,13,2.0,1011.83,4,1,5.5,0,
20,80,10.5,72,1.0,992.09,2,0,4.0,1,
28,88,41.0,102,2.0,996.15,11,3,2.0,1,
14,68,9.5,33,2.0,1013.71,3,1,8.5,1,
33,60,14.0,16,1.0,1003.77,4,2,7.0,2,
31,64,7.5,70,1.0,1019.87,1,1,1.5,1,
42,24,2.5,7,0.0,1016.17,10,0,7.5,2,
-4,71,9.5,51,1.0,990.18,0,0,2.0,0,
3,96,2.5,81,2.0,994.68,1,0,4.0,2,
34,69,15.0,86,1.0,1119.07,8,1,14.5,1,
14,54,8.5,27,1.0,1016.52,4,1,9.0,0,
2,98,7.5,72,1.0,996.89,1,0,4.5,0,
29,33,2.0,2,0.0,1029.33,9,2,9.0,2,
20,78,47.0,76,2.0,1017.71,9,3,0.5,2,
14,76,5.5,52,2.0,1013.24,2,3,1.0,2,
15,74,13.0,94,1.0,1011.96,3,0,1.5,1,
15,64,13.5,44,2.0,1016.18,1,0,9.0,1,
28,79,10.0,41,1.0,1008.49,1,2,8.0,1,
-5,65,12.0,60,1.0,969.74,3,1,1.0,1,
-10,83,19.0,81,1.0,982.94,1,0,4.0,0,
70,81,3.5,71,0.0,1021.7,1,1,10.5,0,
27,78,8.0,45,2.0,1003.42,2,3,7.5,1,
26,33,5.5,12,0.0,1024.95,7,1,6.0,1,
22,47,8.5,13,0.0,1022.02,10,2,5.5,1,
22,33,1.5,8,0.0,1029.06,7,2,5.5,1,
51,86,8.5,100,1.0,1003.4,7,3,9.0,0,
2,92,3.5,56,2.0,998.34,1,0,5.0,0,
21,73,4.0,41,2.0,1002.3,4,2,6.0,0,
1,68,20.0,91,2.0,992.24,0,0,4.5,0,
27,68,8.5,35,2.0,1004.08,4,3,5.5,1,
-1,69,5.5,58,2.0,991.78,1,0,3.0,0,
13,83,19.0,59,2.0,992.83,0,0,4.5,0,
20,108,20.0,92,1.0,998.37,1,2,5.5,1,
-7,82,0.5,72,2.0,981.0,1,0,3.5,0,
26,73,7.0,92,1.0,1016.65,3,2,2.5,0,
20,67,9.0,31,2.0,1019.17,4,3,6.0,0,
-6,60,16.5,77,2.0,996.47,1,0,3.0,2,
45,95,2.5,84,0.0,1010.47,8,2,3.5,2,
0,84,12.5,82,2.0,981.78,14,0,1.0,0,
44,88,13.0,79,2.0,1018.83,3,1,9.0,2,
50,86,8.5,84,2.0,1001.08,1,3,1.5,2,
22,94,5.0,62,2.0,990.53,2,1,2.5,2,
19,78,11.5,74,1.0,1012.92,1,3,4.0,1,
15,66,12.0,96,2.0,1002.81,1,0,2.0,0,
-8,64,10.0,91,2.0,993.1,1,0,4.5,2,
-8,87,14.5,90,2.0,982.07,0,0,4.5,2,
0,85,7.5,90,2.0,981.08,12,0,4.5,2,
34,74,16.5,89,2.0,1004.7,2,0,2.5,0,
-8,93,4.5,70,2.0,989.96,1,0,3.5,0,
3,78,18.0,76,2.0,999.36,0,0,3.5,2,
10,78,12.0,49,2.0,1016.44,1,3,6.5,1,
25,68,0.5,17,0.0,1029.61,8,1,10.0,1,
22,71,13.5,65,2.0,1006.32,3,0,5.0,0,
12,85,16.0,87,2.0,991.47,0,0,4.0,2,
12,79,8.0,90,2.0,1013.0,2,1,3.0,2,
29,88,24.5,92,2.0,992.31,6,2,0.5,1,
30,97,6.5,51,2.0,995.83,0,0,4.5,0,
39,50,9.5,8,0.0,1013.68,7,2,8.0,0,
-7,98,0.0,101,2.0,980.21,1,0,0.5,0,
25,72,15.0,87,2.0,991.55,1,0,2.0,2,
14,77,13.5,44,2.0,1019.24,4,0,8.5,0,
23,72,10.0,94,1.0,1019.95,2,3,2.0,1,
28,97,9.0,76,2.0,996.75,2,0,5.0,1,
2,97,14.0,54,2.0,995.01,0,0,1.5,0,
25,97,21.5,90,1.0,1007.81,1,3,1.0,0,
19,96,28.0,104,2.0,1011.38,5,1,1.5,2,
22,51,6.5,19,0.0,1025.07,10,0,5.5,2,
33,69,8.5,5,1.0,1018.19,7,1,9.0,0,
-5,94,19.5,83,2.0,991.49,0,0,1.5,0,
-3,88,19.5,53,2.0,995.84,1,0,4.0,2,
10,79,1.5,31,2.0,1004.05,4,3,8.0,1,
30,95,5.5,66,2.0,1008.03,2,1,1.5,2,
10,104,31.5,75,1.0,1016.56,0,3,7.0,0,
23,59,6.5,18,0.0,1026.42,11,0,6.5,1,
-8,49,12.0,96,1.0,1022.06,0,1,3.5,0,
-8,92,15.0,52,1.0,988.11,1,0,5.0,0,
30,24,6.5,6,1.0,1022.25,9,3,9.0,0,
44,67,10.5,54,,1098.98,5,1,10.5,2,
26,89,12.0,96,1.0,1014.36,2,1,1.5,1,
41,20,1.0,3,1.0,1014.94,9,0,5.5,2,
-8,67,5.0,92,2.0,988.19,1,0,1.5,2,
1,88,8.5,98,2.0,999.12,5,0,3.5,2,
-3,76,2.0,88,2.0,995.59,0,0,3.0,0,
1,76,14.5,68,2.0,997.51,1,0,4.0,0,
13,73,0.5,17,2.0,1010.68,2,2,8.0,0,
20,93,17.0,69,1.0,1013.36,1,1,4.0,1,
46,101,11.5,89,0.0,1027.21,11,1,11.0,0,
11,50,14.0,46,2.0,1010.33,1,3,6.0,2,
-8,77,14.5,56,1.0,986.36,0,0,2.5,2,
37,60,9.0,15,0.0,1015.02,10,3,9.0,2,
31,20,8.5,8,0.0,1028.11,6,3,9.0,0,
57,83,18.0,98,1.0,1028.08,6,0,7.5,2,
-8,85,16.0,94,1.0,984.38,0,0,4.5,0,
24,39,1.5,16,0.0,1025.14,7,2,9.0,0,
4,107,1.0,102,2.0,982.87,3,0,2.5,0,
22,84,6.5,87,2.0,1013.67,1,1,2.5,0,
29,67,7.5,92,2.0,1015.15,3,1,4.0,1,
29,68,9.5,87,2.0,1019.28,2,1,1.0,1,
32,90,16.0,101,2.0,993.31,7,3,2.0,1,
9,66,2.5,31,2.0,1169.05,13,1,9.5,2,
18,54,12.0,48,1.0,1005.32,4,3,5.0,1,
33,54,8.0,39,2.0,1002.62,4,3,8.0,2,
27,37,5.0,16,0.0,1016.06,10,3,9.0,0,
-9,67,18.0,99,2.0,994.83,1,0,2.0,0,
32,82,11.0,67,2.0,1010.49,0,2,4.5,1,
-5,65,5.0,60,2.0,987.77,1,0,3.0,0,
32,63,8.0,68,1.0,998.48,0,0,3.5,1,
38,42,4.5,0,1.0,1012.72,5,0,6.0,0,
32,57,10.0,46,2.0,1011.05,3,3,5.5,0,
-10,77,19.0,83,2.0,995.49,1,0,4.0,2,
36,39,7.5,36,,967.55,10,1,8.5,2,
13,95,5.5,66,1.0,1012.67,1,0,3.0,2,
-3,73,18.5,61,1.0,986.66,1,0,1.5,2,
-2,95,7.0,80,2.0,990.32,10,0,4.0,0,
13,88,10.5,71,2.0,1017.93,0,1,2.0,1,
23,53,0.0,17,2.0,1010.59,4,1,8.5,2,
-5,81,4.5,97,2.0,992.24,3,0,4.5,0,
-6,88,4.0,52,2.0,987.95,1,0,1.0,2,
-5,86,8.5,80,2.0,987.56,1,0,4.5,0,
20,26,7.5,5,1.0,1012.83,10,1,7.5,2,
23,69,3.0,9,1.0,1019.88,9,2,7.5,2,
0,89,15.5,60,2.0,981.29,0,0,3.5,0,
4,79,3.5,64,2.0,994.24,1,0,1.5,2,
94,95,17.5,91,0.0,1026.91,6,3,3.5,1,
48,51,3.0,66,1.0,932.56,11,2,2.5,2,
42,21,0.5,0,0.0,1026.32,5,3,5.5,2,
29,60,0.5,48,1.0,1013.31,3,0,5.5,0,
30,44,12.5,88,1.0,969.76,10,1,17.0,2,
12,73,17.0,68,2.0,1011.77,1,1,5.0,2,
18,77,15.5,71,2.0,993.03,1,3,4.5,0,
20,71,19.0,55,1.0,1007.23,3,3,1.5,0,
-6,66,14.0,59,2.0,993.14,1,0,3.5,2,
56,102,43.5,74,2.0,1019.56,7,0,4.0,0,
-10,83,7.0,98,2.0,997.59,1,0,4.5,0,
108,77,10.0,94,0.0,1021.02,7,2,1.0,0,
34,47,1.0,4,0.0,1018.05,9,0,5.5,2,
15,61,10.5,49,2.0,1016.65,4,0,5.5,2,
25,69,6.0,17,0.0,1024.91,5,1,7.0,2,
-10,90,8.5,63,2.0,993.26,1,0,3.0,0,
-9,74,10.0,82,2.0,987.04,1,0,3.0,2,
18,81,20.0,80,1.0,1017.29,2,3,3.0,1,
34,56,6.5,37,2.0,1008.6,1,2,9.0,2,
12,51,13.0,10,2.0,1005.57,4,3,6.5,0,
32,62,6.0,80,1.0,995.96,1,2,3.0,2,
-6,97,5.0,53,2.0,987.82,1,0,4.0,0,
-8,90,10.0,50,2.0,985.94,0,0,1.0,0,
41,97,32.5,91,1.0,1001.73,1,0,3.5,1,
33,76,17.5,89,1.0,1008.15,0,2,1.0,1,
35,24,10.5,74,1.0,1115.3,8,1,9.5,0,
3,92,11.0,60,2.0,981.37,1,0,4.5,2,
29,79,6.5,75,1.0,1012.7,1,0,2.0,0,
28,66,11.5,61,2.0,1010.63,2,0,2.5,1,
44,61,9.5,51,1.0,1157.12,7,0,10.0,2,
-13,58,14.5,78,,1179.76,12,3,9.0,0,
19,53,7.0,50,,1163.66,3,3,1.5,1,
27,74,8.5,18,1.0,1015.71,4,3,6.0,1,
34,96,15.0,74,2.0,1015.49,2,2,4.0,0,
18,87,8.0,60,2.0,1018.75,0,1,4.5,1,
42,47,8.5,13,1.0,1025.55,7,3,9.0,1,
-4,92,25.0,107,1.0,985.91,12,0,1.0,0,
34,84,16.5,84,2.0,1012.85,2,3,4.0,0,
20,37,7.0,68,,935.42,9,0,9.0,2,
34,78,13.0,10,1.0,1006.49,4,3,6.5,2,
12,68,13.5,35,2.0,1003.46,4,1,7.0,0,
69,85,1.5,100,0.0,1026.94,2,1,7.5,0,
-20,51,4.0,62,,900.49,3,3,11.5,1,
20,69,5.0,23,2.0,1009.27,2,1,7.0,0,
19,98,11.0,97,2.0,1009.3,0,0,2.5,2,
1,90,16.5,90,2.0,981.51,0,0,1.5,0,
37,51,7.0,11,1.0,1181.54,10,1,14.5,0,
44,64,8.5,4,0.0,1029.87,6,0,8.0,1,
24,64,15.0,94,2.0,997.74,2,0,1.5,1,
23,46,0.5,1,0.0,1022.77,7,2,5.0,1,
0,72,7.5,78,2.0,995.16,1,0,3.0,0,
24,60,11.5,63,2.0,1014.26,3,3,2.5,0,
16,91,12.5,79,2.0,1019.07,0,0,2.5,0,
20,50,1.0,38,1.0,1003.79,1,2,6.5,2,
22,38,6.5,6,1.0,1027.68,6,3,6.0,1,
30,75,3.5,19,1.0,1001.36,1,1,6.5,2,
30,78,13.0,16,1.0,1003.43,2,3,6.5,0,
22,97,38.0,83,2.0,1014.51,12,2,1.5,1,
21,52,6.0,43,2.0,1009.87,2,1,6.0,1,
32,57,14.0,21,1.0,1007.21,2,1,7.5,0,
31,60,3.5,21,2.0,1006.41,2,2,6.0,0,
22,72,13.0,48,1.0,1014.35,1,1,8.5,2,
-4,23,1.5,52,2.0,854.68,10,0,0.0,1,
26,21,6.5,19,1.0,1021.51,8,3,7.5,0,
77,73,15.5,104,0.0,1021.88,4,3,7.0,0,
4,75,15.5,78,2.0,980.03,1,0,1.5,2,
20,79,13.5,60,2.0,1001.78,1,3,3.5,1,
10,75,0.5,44,2.0,1015.69,1,3,5.5,0,
11,89,13.5,73,2.0,1012.51,3,2,1.5,2,
27,34,2.5,7,0.0,1012.75,9,3,8.5,0,
-8,79,9.0,70,2.0,992.32,1,0,2.5,0,
25,26,2.0,14,0.0,1019.62,7,0,5.5,2,
17,96,17.5,92,1.0,1014.97,3,3,2.5,1,
14,61,0.5,21,2.0,1005.76,1,3,8.5,2,
35,45,13.0,49,1.0,1017.68,14,2,9.0,2,
32,59,9.0,8,0.0,1027.77,5,0,6.0,2,
4,73,14.5,79,2.0,986.78,1,0,3.0,2,
-8,75,0.5,57,2.0,984.03,0,0,1.0,2,
25,94,16.5,97,2.0,1019.55,0,3,1.0,0,
-5,82,6.5,56,2.0,990.61,1,0,4.5,2,
40,59,0.0,12,1.0,1027.92,7,2,6.0,1,
-4,70,18.5,85,1.0,985.66,1,0,1.5,0,
20,60,7.5,37,1.0,1009.62,2,2,8.5,2,
37,74,31.5,98,2.0,1000.18,9,2,6.0,0,
18,72,11.5,62,2.0,1011.3,0,0,2.5,1,
42,57,5.0,14,0.0,1022.33,11,3,8.5,1,
-4,90,1.0,72,2.0,991.72,0,0,3.0,2,
2,66,4.0,54,2.0,992.55,0,0,3.5,0,
-4,94,25.0,85,2.0,988.57,1,0,0.5,0,
31,94,36.5,80,1.0,997.61,0,1,2.0,1,
-18,72,15.0,80,,1069.42,0,2,1.5,1,
-4,83,6.0,76,1.0,988.78,1,0,3.0,2,
17,89,15.5,65,2.0,1014.24,1,2,5.0,0,
39,66,3.5,1,0.0,1023.52,10,1,6.0,2,
27,70,6.5,91,1.0,1008.73,2,0,3.0,2,
30,70,7.5,35,2.0,1006.08,2,1,6.5,1,
22,25,8.5,11,1.0,1015.45,10,3,7.5,2,
14,89,7.0,74,1.0,1003.26,0,1,4.5,2,
33,55,2.0,31,1.0,1010.26,3,2,6.5,2,
3,86,2.5,68,2.0,980.4,0,0,1.5,2,
25,29,0.5,3,1.0,1015.39,10,2,9.0,0,
23,43,4.0,0,0.0,1015.94,5,3,7.0,0,
24,56,2.5,14,1.0,1012.4,1,3,7.5,0,
38,64,8.5,4,0.0,1016.87,6,3,6.5,2,
42,33,1.0,4,0.0,1016.59,7,1,8.5,0,
2,24,3.5,78,,916.14,8,2,6.5,2,
29,64,8.0,76,2.0,992.26,3,3,4.0,0,
23,37,5.5,11,0.0,1015.54,7,2,6.0,1,
-1,65,3.0,79,2.0,996.25,0,0,3.5,0,
29,22,9.5,25,1.0,875.03,7,1,14.0,2,
23,66,5.0,17,0.0,1015.27,6,0,5.5,1,
26,71,11.5,85,1.0,1007.77,1,3,5.0,1,
26,68,3.0,43,2.0,1018.21,1,2,7.5,2,
22,64,5.5,10,1.0,1007.13,3,0,6.0,2,
-9,76,16.5,88,1.0,999.64,1,0,3.5,0,
24,78,17.5,75,2.0,1004.19,14,1,6.0,1,
28,55,12.0,30,1.0,1012.01,2,0,6.0,2,
19,97,33.5,102,1.0,1019.61,6,0,1.5,1,
26,63,3.0,35,1.0,1006.68,1,0,6.5,2,
36,36,12.5,20,1.0,869.51,9,1,19.0,1,
0,60,18.5,87,2.0,985.55,0,0,3.5,0,
17,66,19.5,71,2.0,1017.39,0,1,4.0,2,
20,68,16.0,64,2.0,1016.48,3,2,2.0,1,
26,50,11.0,49,2.0,1011.35,4,1,7.0,1,
29,88,8.0,79,1.0,993.58,3,1,2.0,0,
13,66,13.5,58,2.0,1008.7,1,3,1.5,1,
25,76,15.5,80,2.0,1006.95,2,1,9.5,2,
31,63,3.5,40,2.0,1006.31,3,0,8.5,2,
-1,103,14.5,100,1.0,991.46,13,0,3.0,2,
-9,61,1.5,86,2.0,1006.14,14,3,17.0,0,
1,87,13.5,54,2.0,987.06,0,0,1.0,2,
41,25,2.0,1,0.0,1025.69,10,2,6.5,1,
10,63,8.0,19,1.0,1007.31,4,2,5.5,2,
27,45,5.5,1,1.0,1011.44,6,3,8.5,1,
-4,97,17.0,60,2.0,998.37,0,0,3.5,0,
22,72,9.0,87,,1013.57,9,1,8.5,1,
16,87,14.0,72,2.0,1010.45,0,1,1.5,2,
-4,35,3.0,58,1.0,966.26,9,2,18.0,2,
12,97,7.0,79,2.0,1013.7,1,2,2.0,0,
-7,96,32.5,101,2.0,987.13,13,0,2.0,2,
-8,87,13.5,72,2.0,991.22,1,0,4.0,2,
26,76,2.0,27,1.0,1017.78,3,3,5.5,2,
18,93,18.5,83,2.0,997.42,3,3,2.5,0,
20,25,7.0,9,0.0,1013.72,6,1,9.0,2,
16,67,12.5,35,1.0,1001.09,1,0,7.5,2,
24,94,7.0,89,1.0,1015.73,1,0,4.0,2,
3,85,17.5,80,2.0,980.33,0,0,1.5,2,
30,21,5.5,2,1.0,1013.06,5,0,6.0,1,
27,22,10.5,43,,979.95,5,3,4.0,1,
32,75,15.0,79,2.0,1000.46,3,2,2.0,2,
3,75,13.0,61,1.0,990.74,0,0,1.0,2,
15,61,3.5,39,2.0,1003.36,3,1,7.5,1,
36,77,8.5,107,0.0,1012.47,9,2,9.0,0,
41,69,9.5,2,0.0,1017.18,7,1,6.0,0,
37,60,5.0,15,0.0,1018.03,11,2,10.0,1,
2,68,7.5,89,2.0,996.26,1,0,2.5,2,
-5,77,14.5,93,2.0,984.58,0,0,1.0,0,
1,75,14.5,40,,1146.24,11,2,5.0,1,
1,93,10.0,65,2.0,999.33,1,0,1.0,0,
15,67,11.5,29,1.0,1006.02,1,0,7.0,0,
26,54,8.0,26,1.0,1011.49,2,2,7.5,0,
47,108,2.5,106,2.0,1010.6,10,0,3.5,2,
6,90,26.0,93,2.0,986.18,7,0,1.5,2,
24,71,15.0,72,2.0,1006.3,1,2,3.0,0,
22,78,2.5,35,1.0,1018.58,1,2,7.5,2,
-6,71,14.0,72,2.0,983.49,1,0,3.5,2,
22,77,6.0,14,2.0,1015.25,2,2,6.0,2,
26,64,6.0,75,1.0,995.02,3,2,3.0,2,
28,23,3.5,18,0.0,1027.16,6,3,9.5,2,
-7,79,25.0,75,1.0,981.91,14,0,1.5,2,
16,71,13.5,21,1.0,1001.26,1,3,6.0,0,
34,55,2.5,35,2.0,1002.57,1,1,9.0,2,
12,85,18.0,86,1.0,997.97,2,1,4.5,1,
4,74,3.0,77,2.0,998.95,1,0,3.0,2,
13,51,2.5,43,1.0,1019.63,1,0,8.5,2,
31,36,4.0,15,0.0,1016.83,10,1,5.0,2,
11,108,24.5,78,2.0,1015.59,8,0,8.5,2,
22,79,9.0,23,1.0,1006.78,3,0,5.5,2,
-3,102,27.0,78,1.0,997.87,3,0,2.5,2,
65,94,17.5,71,2.0,1019.9,2,3,3.5,1,
21,64,7.5,34,1.0,1016.44,2,3,7.0,2,
11,89,23.5,92,2.0,1011.31,14,2,4.0,0,
